qid,has_lcc,has_lcsh,has_fast,has_dewey,has_worldcat_entities,has_oclc,has_worldcat_any,has_trismegistos_geo,has_trismegistos_text,has_trismegistos_author,has_trismegistos_god,has_trismegistos_any
Q214240,false,false,false,false,false,false,false,false,false,false,false,false
Q2143046,false,false,false,false,false,false,false,false,false,false,false,false
Q214495,false,true,false,false,false,false,false,false,false,false,false,false
Q2145580,false,true,false,false,false,false,false,false,false,false,false,false
Q214575,false,true,false,false,true,false,true,false,false,false,false,false
Q2148209,false,false,false,false,false,false,false,false,false,false,false,false
Q214944,false,false,true,false,false,false,false,false,false,false,false,false
Q21500273,false,false,false,false,false,false,false,false,false,false,false,false
Q21500405,false,false,false,false,false,false,false,false,false,false,false,false
Q21500667,false,false,false,false,false,false,false,false,false,false,false,false
Q21501214,false,false,false,false,false,false,false,false,false,false,false,false
Q21503961,false,false,false,false,false,false,false,false,false,false,false,false
Q21504026,false,false,false,false,false,false,false,false,false,false,false,false
Q215155,false,false,false,false,false,false,false,false,false,false,false,false
Q2151629,false,true,false,false,false,false,false,false,false,false,false,false
Q215200,false,true,false,false,false,false,false,false,false,false,false,false
Q21533347,false,false,false,false,false,false,false,false,false,false,false,false
Q21533414,false,false,false,false,false,false,false,false,false,false,false,false
Q21540600,false,false,false,false,false,false,false,false,false,false,false,false
Q21540630,false,false,false,false,false,false,false,false,false,false,false,false
Q21540674,false,false,false,false,false,false,false,false,false,false,false,false
Q21554327,false,false,false,false,true,false,true,false,false,false,false,false
Q21560110,false,false,false,false,false,false,false,false,false,false,false,false
Q21560414,false,false,false,false,false,false,false,false,false,false,false,false
Q21560648,false,false,false,false,false,false,false,false,false,false,false,false
Q21560653,false,false,false,false,false,false,false,false,false,false,false,false
Q21560708,false,false,false,false,false,false,false,false,false,false,false,false
Q215653,false,true,false,false,false,false,false,false,false,false,false,false
Q215661,false,true,false,false,true,false,true,false,false,false,false,false
Q21570284,false,false,false,false,false,false,false,false,false,false,false,false
Q21570303,false,false,false,false,false,false,false,false,false,false,false,false
Q21570489,false,false,false,false,false,false,false,false,false,false,false,false
Q21571357,false,false,false,false,false,false,false,false,false,false,false,false
Q21586157,false,false,false,false,false,false,false,false,false,false,false,false
Q21586625,false,false,false,false,false,false,false,false,false,false,false,false
Q21586784,false,false,false,false,false,false,false,false,false,false,false,false
Q21587079,false,false,false,false,false,false,false,false,false,false,false,false
Q21587368,false,false,false,false,false,false,false,false,false,false,false,false
Q21588243,false,false,false,false,false,false,false,false,false,false,false,false
Q21588322,false,false,false,false,false,false,false,false,false,false,false,false
Q21588385,false,false,false,false,false,false,false,false,false,false,false,false
Q21588422,false,false,false,false,false,false,false,false,false,false,false,false
Q21588692,false,false,false,false,false,false,false,false,false,false,false,false
Q21589931,false,false,false,false,false,false,false,false,false,false,false,false
Q21589936,false,false,false,false,false,false,false,false,false,false,false,false
Q21589998,false,false,false,false,false,false,false,false,false,false,false,false
Q21590051,false,false,false,false,false,false,false,false,false,false,false,false
Q21590229,false,false,false,false,false,false,false,false,false,false,false,false
Q21590252,false,false,false,false,false,false,false,false,false,false,false,false
Q21590379,false,false,false,false,false,false,false,false,false,false,false,false
Q21590619,false,false,false,false,false,false,false,false,false,false,false,false
Q21591196,false,false,false,false,false,false,false,false,false,false,false,false
Q21591223,false,false,false,false,false,false,false,false,false,false,false,false
Q21591279,false,false,false,false,false,false,false,false,false,false,false,false
Q21591486,false,false,false,false,false,false,false,false,false,false,false,false
Q21591994,false,false,false,false,false,false,false,false,false,false,false,false
Q21601181,false,false,false,false,false,false,false,false,false,false,false,false
Q21601354,false,false,false,false,false,false,false,false,false,false,false,false
Q21601428,false,false,false,false,false,false,false,false,false,false,false,false
Q21601486,false,false,false,false,false,false,false,false,false,false,false,false
Q21601679,false,false,false,false,false,false,false,false,false,false,false,false
Q21601680,false,false,false,false,false,false,false,false,false,false,false,false
Q21601731,false,false,false,false,false,false,false,false,false,false,false,false
Q21601855,false,false,false,false,false,false,false,false,false,false,false,false
Q216104,false,false,false,false,false,false,false,true,false,false,false,true
Q21623397,false,false,false,false,false,false,false,false,false,false,false,false
Q21623400,false,false,false,false,false,false,false,false,false,false,false,false
Q21643815,false,false,false,false,false,false,false,false,false,false,false,false
Q2165273,false,false,false,false,false,false,false,false,false,false,false,false
Q216551,false,false,false,false,false,false,false,false,false,false,false,false
Q216768,false,false,false,false,false,false,false,false,false,false,false,false
Q216799,false,true,false,false,false,false,false,false,false,false,false,false
Q216804,false,false,false,false,false,false,false,false,false,false,false,false
Q2168131,false,false,false,false,false,false,false,false,false,false,false,false
Q21683242,false,false,false,false,false,false,false,false,false,false,false,false
Q21684529,false,false,false,false,false,false,false,false,false,false,false,false
Q216878,false,true,false,false,true,false,true,false,false,false,false,false
Q216907,false,false,false,false,false,false,false,false,false,false,false,false
Q216912,false,true,false,false,true,false,true,false,false,false,false,false
Q21693438,false,false,false,false,false,false,false,false,false,false,false,false
Q21694733,false,false,false,false,false,false,false,false,false,false,false,false
Q21695374,false,false,false,false,false,false,false,false,false,false,false,false
Q216966,false,true,false,false,false,false,false,false,false,false,false,false
Q216985,false,true,false,false,false,false,false,false,false,false,false,false
Q216993,false,true,false,false,true,false,true,false,false,false,false,false
Q217125,false,true,true,false,true,false,true,false,false,false,false,false
Q217180,false,true,false,false,false,false,false,false,false,false,false,false
Q217214,false,true,false,false,false,false,false,false,false,false,false,false
Q217253,false,true,false,false,true,false,true,false,false,false,false,false
Q217379,false,true,false,false,false,false,false,true,false,false,false,true
Q21738024,false,false,false,false,false,false,false,false,false,false,false,false
Q21742008,false,false,false,false,false,false,false,false,false,false,false,false
Q21747407,false,false,false,false,false,false,false,false,false,false,false,false
Q21760253,false,true,false,false,false,false,false,false,false,false,false,false
Q21764272,false,false,false,false,false,false,false,false,false,false,false,false
Q21764648,false,false,false,false,false,false,false,false,false,false,false,false
Q21765278,false,false,false,false,false,false,false,false,false,false,false,false
